feature_set,alpha,correction_weight,uncertainty_weight,correction_clip,train_rows,selection_rows,selection_metric_percent,selection_metric_raw_percent,selection_at_least_one_abs_log_error,selection_at_least_two_abs_log_error,selection_at_least_three_abs_log_error
static_replay,500.0,0.06,1.0,0.08,389,254,7.95,7.954908565289487,0.09565573962936394,0.07266560465598214,0.0613089777211525
all,500.0,0.15,1.0,0.15,389,254,7.95,7.954910421758243,0.09554564909855531,0.07266643645483875,0.06141828804322049
all,2000.0,0.15,0.25,0.15,389,254,7.95,7.954914309058059,0.0955773463773839,0.0726823374568219,0.06137079778805697
all,2000.0,0.15,0.25,0.25,389,254,7.95,7.954914309058059,0.0955773463773839,0.0726823374568219,0.06137079778805697
all,2000.0,0.15,0.25,0.4,389,254,7.95,7.954914309058059,0.0955773463773839,0.0726823374568219,0.06137079778805697
all,200.0,0.08,1.0,0.25,389,254,7.95,7.954916140609103,0.09565863331967457,0.07262847562084879,0.061343423579404796
all,1000.0,0.12,2.0,0.15,389,254,7.95,7.95492035835097,0.09552774742835429,0.07267450090773134,0.061428401392264784
all,1000.0,0.12,2.0,0.25,389,254,7.95,7.95492035835097,0.09552774742835429,0.07267450090773134,0.061428401392264784
all,1000.0,0.12,2.0,0.4,389,254,7.95,7.95492035835097,0.09552774742835429,0.07267450090773134,0.061428401392264784
static_replay,500.0,0.06,1.0,0.15,389,254,7.95,7.9549262886822625,0.09565623215142428,0.07266560465598214,0.0613089777211525
static_replay,500.0,0.06,1.0,0.25,389,254,7.95,7.9549262886822625,0.09565623215142428,0.07266560465598214,0.0613089777211525
static_replay,500.0,0.06,1.0,0.4,389,254,7.95,7.9549262886822625,0.09565623215142428,0.07266560465598214,0.0613089777211525
all,300.0,0.08,1.0,0.15,389,254,7.95,7.954926664887374,0.09563698617725072,0.07264021514333341,0.06135362366247948
all,100.0,0.06,0.25,0.25,389,254,7.95,7.954939976492059,0.0958281683745913,0.07258843829144691,0.061214588238185
all,500.0,0.1,1.0,0.08,389,254,7.95,7.954941898808898,0.09558613780146795,0.07265799648480564,0.061387114037926585
all,100.0,0.04,0.25,0.4,389,254,7.95,7.954942363849704,0.09579613185683801,0.07260917608140552,0.06122595330914879
all,1000.0,0.2,0.5,0.15,389,254,7.95,7.9549481849119585,0.09553037691441771,0.07269784863820695,0.06140319745842441
all,1000.0,0.2,0.5,0.25,389,254,7.95,7.9549481849119585,0.09553037691441771,0.07269784863820695,0.06140319745842441
all,1000.0,0.2,0.5,0.4,389,254,7.95,7.9549481849119585,0.09553037691441771,0.07269784863820695,0.06140319745842441
static_replay,300.0,0.15,0.0,0.15,389,254,7.95,7.954950218195389,0.09581398806285707,0.07272757034648143,0.06108992110537622
static_replay,300.0,0.15,0.0,0.25,389,254,7.95,7.954950218195389,0.09581398806285707,0.07272757034648143,0.06108992110537622
static_replay,300.0,0.15,0.0,0.4,389,254,7.95,7.954950218195389,0.09581398806285707,0.07272757034648143,0.06108992110537622
static_replay,300.0,0.06,0.25,0.08,389,254,7.95,7.954952188791364,0.09568741899137602,0.07267169656917481,0.06127241871578293
no_decomp,200.0,0.06,0.0,0.08,389,254,7.95,7.954953424320754,0.09574317774723778,0.07267008992308098,0.06121830094059653
static_replay,500.0,0.2,0.25,0.08,389,254,7.95,7.954954954146731,0.095616806511008,0.07272736357356993,0.061287441039235134
no_decomp,1000.0,0.08,1.0,0.08,389,254,7.95,7.954962318879089,0.09561257926139574,0.07266102200397344,0.06135821451969657
no_decomp,1000.0,0.08,1.0,0.15,389,254,7.95,7.954962318879089,0.09561257926139574,0.07266102200397344,0.06135821451969657
no_decomp,1000.0,0.08,1.0,0.25,389,254,7.95,7.954962318879089,0.09561257926139574,0.07266102200397344,0.06135821451969657
no_decomp,1000.0,0.08,1.0,0.4,389,254,7.95,7.954962318879089,0.09561257926139574,0.07266102200397344,0.06135821451969657
all,300.0,0.08,0.5,0.15,389,254,7.95,7.9549642281928845,0.09568965063386446,0.07263485450690739,0.061307363702914244
no_decomp,200.0,0.1,1.0,0.25,389,254,7.95,7.9549669374908705,0.0955651830871539,0.07269580473254592,0.06137095631365864
no_decomp,200.0,0.1,1.0,0.4,389,254,7.95,7.9549669374908705,0.0955651830871539,0.07269580473254592,0.06137095631365864
no_decomp,200.0,0.1,1.0,0.15,389,254,7.95,7.954967876004537,0.0955651830871539,0.07269580473254592,0.06137098239435735
all,1000.0,0.08,0.5,0.15,389,254,7.95,7.9549720089097775,0.09563364887619612,0.0726679573603736,0.06133047882829699
all,1000.0,0.08,0.5,0.25,389,254,7.95,7.9549720089097775,0.09563364887619612,0.0726679573603736,0.06133047882829699
all,1000.0,0.08,0.5,0.4,389,254,7.95,7.9549720089097775,0.09563364887619612,0.0726679573603736,0.06133047882829699
static_replay,1000.0,0.08,1.0,0.08,389,254,7.95,7.954975323478708,0.09564540381182383,0.07266136543233069,0.061325407930472906
static_replay,1000.0,0.08,1.0,0.15,389,254,7.95,7.954975323478708,0.09564540381182383,0.07266136543233069,0.061325407930472906
static_replay,1000.0,0.08,1.0,0.25,389,254,7.95,7.954975323478708,0.09564540381182383,0.07266136543233069,0.061325407930472906
static_replay,1000.0,0.08,1.0,0.4,389,254,7.95,7.954975323478708,0.09564540381182383,0.07266136543233069,0.061325407930472906
all,300.0,0.1,2.0,0.15,389,254,7.95,7.954979307598586,0.09557254704849395,0.07265018312417568,0.06140955771810972
no_decomp,100.0,0.06,0.0,0.08,389,254,7.95,7.954983248999592,0.0957386222044641,0.07267421883229512,0.06121955638303748
all,1000.0,0.1,1.0,0.08,389,254,7.95,7.954985398763492,0.09557403407155457,0.07266945772533008,0.06138896536347634
all,2000.0,0.15,0.5,0.15,389,254,7.95,7.954986164327793,0.09554086508912062,0.0726798355245445,0.061411777821237856
all,2000.0,0.15,0.5,0.25,389,254,7.95,7.954986164327793,0.09554086508912062,0.0726798355245445,0.061411777821237856
all,2000.0,0.15,0.5,0.4,389,254,7.95,7.954986164327793,0.09554086508912062,0.0726798355245445,0.061411777821237856
no_decomp,300.0,0.08,1.0,0.08,389,254,7.95,7.954987205019437,0.09559599759997293,0.072680184377602,0.06135632537748317
no_decomp,1000.0,0.08,0.25,0.08,389,254,7.95,7.954993518519382,0.09563224221402758,0.07266265210701023,0.061337788482137695
no_decomp,1000.0,0.08,0.25,0.15,389,254,7.95,7.954993518519382,0.09563224221402758,0.07266265210701023,0.061337788482137695
no_decomp,1000.0,0.08,0.25,0.25,389,254,7.95,7.954993518519382,0.09563224221402758,0.07266265210701023,0.061337788482137695
no_decomp,1000.0,0.08,0.25,0.4,389,254,7.95,7.954993518519382,0.09563224221402758,0.07266265210701023,0.061337788482137695
no_decomp,300.0,0.12,0.0,0.08,389,254,7.95,7.954994490141143,0.09573756552810271,0.07268898081434631,0.06120616346147175
all,300.0,0.08,2.0,0.4,389,254,7.95,7.954998696050386,0.0956051677197757,0.07265025268894977,0.06137740627471127
all,200.0,0.06,0.5,0.25,389,254,7.96,7.955002835101599,0.0957258838139962,0.07262409336845878,0.06128296452255111
all,300.0,0.08,2.0,0.25,389,254,7.96,7.955020024014159,0.0956051677197757,0.07265025268894977,0.06137799896505196
all,500.0,0.12,1.0,0.08,389,254,7.96,7.955033919363252,0.09556442168567297,0.0726615277773652,0.06140785605345495
all,1000.0,0.15,0.25,0.08,389,254,7.96,7.95503433426048,0.09560976593213477,0.07268524315597977,0.06133880795810214
all,200.0,0.1,1.0,0.4,389,254,7.96,7.955036941647098,0.09565429851958751,0.07262550952173873,0.06135408146246295
all,300.0,0.1,0.5,0.15,389,254,7.96,7.95504752110503,0.09568734672075128,0.07263348313894405,0.06131335364030879
static_replay,200.0,0.06,0.5,0.15,389,254,7.96,7.955050402911246,0.0956693043195786,0.07267808465851325,0.06128687460541733
static_replay,200.0,0.06,0.5,0.25,389,254,7.96,7.955050402911246,0.0956693043195786,0.07267808465851325,0.06128687460541733
static_replay,200.0,0.06,0.5,0.4,389,254,7.96,7.955050402911246,0.0956693043195786,0.07267808465851325,0.06128687460541733
static_replay,500.0,0.2,0.25,0.15,389,254,7.96,7.955056054652698,0.09561961602888554,0.07272736357356993,0.061287441039235134
static_replay,500.0,0.2,0.25,0.25,389,254,7.96,7.955056054652698,0.09561961602888554,0.07272736357356993,0.061287441039235134
static_replay,500.0,0.2,0.25,0.4,389,254,7.96,7.955056054652698,0.09561961602888554,0.07272736357356993,0.061287441039235134
static_replay,1000.0,0.08,0.5,0.08,389,254,7.96,7.955063523353467,0.0956593890376702,0.07265927864591361,0.06131596050838148
static_replay,1000.0,0.08,0.5,0.15,389,254,7.96,7.955063523353467,0.0956593890376702,0.07265927864591361,0.06131596050838148
static_replay,1000.0,0.08,0.5,0.25,389,254,7.96,7.955063523353467,0.0956593890376702,0.07265927864591361,0.06131596050838148
static_replay,1000.0,0.08,0.5,0.4,389,254,7.96,7.955063523353467,0.0956593890376702,0.07265927864591361,0.06131596050838148
all,500.0,0.12,2.0,0.08,389,254,7.96,7.955068770605012,0.09552910436075841,0.07266600210810391,0.06143966754075814
static_replay,300.0,0.06,0.5,0.15,389,254,7.96,7.955072672541363,0.09567104618513748,0.07267291438041819,0.0612909218762949
static_replay,300.0,0.06,0.5,0.25,389,254,7.96,7.955072672541363,0.09567104618513748,0.07267291438041819,0.0612909218762949
static_replay,300.0,0.06,0.5,0.4,389,254,7.96,7.955072672541363,0.09567104618513748,0.07267291438041819,0.0612909218762949
no_decomp,300.0,0.15,1.0,0.08,389,254,7.96,7.955079812945187,0.09550369839084308,0.07270642307076468,0.061424959407331
all,300.0,0.12,2.0,0.15,389,254,7.96,7.9550932282768105,0.09554851345829415,0.0726521517478137,0.06143478846596799
no_decomp,300.0,0.1,0.5,0.15,389,254,7.96,7.955098807653949,0.09559836527813917,0.0726932543864789,0.061343989054620754
no_decomp,300.0,0.1,0.5,0.25,389,254,7.96,7.955098807653949,0.09559836527813917,0.0726932543864789,0.061343989054620754
no_decomp,300.0,0.1,0.5,0.4,389,254,7.96,7.955098807653949,0.09559836527813917,0.0726932543864789,0.061343989054620754
no_decomp,300.0,0.08,2.0,0.15,389,254,7.96,7.955103811161801,0.09558697215943163,0.07267977245460586,0.061369003149335306
no_decomp,300.0,0.08,2.0,0.25,389,254,7.96,7.955103811161801,0.09558697215943163,0.07267977245460586,0.061369003149335306
no_decomp,300.0,0.08,2.0,0.4,389,254,7.96,7.955103811161801,0.09558697215943163,0.07267977245460586,0.061369003149335306
static_replay,500.0,0.04,0.0,0.08,389,254,7.96,7.955104474432417,0.09575104968261759,0.07265809123232789,0.06122662528027359
no_decomp,500.0,0.08,2.0,0.15,389,254,7.96,7.955109556019235,0.09559771561733457,0.0726711939379564,0.0613669978538164
no_decomp,500.0,0.08,2.0,0.25,389,254,7.96,7.955109556019235,0.09559771561733457,0.0726711939379564,0.0613669978538164
no_decomp,500.0,0.08,2.0,0.4,389,254,7.96,7.955109556019235,0.09559771561733457,0.0726711939379564,0.0613669978538164
static_replay,1000.0,0.06,0.0,0.08,389,254,7.96,7.955112117011853,0.09574021571762144,0.07265020426603865,0.0612455585937119
static_replay,1000.0,0.06,0.0,0.15,389,254,7.96,7.955112117011853,0.09574021571762144,0.07265020426603865,0.0612455585937119
static_replay,1000.0,0.06,0.0,0.25,389,254,7.96,7.955112117011853,0.09574021571762144,0.07265020426603865,0.0612455585937119
static_replay,1000.0,0.06,0.0,0.4,389,254,7.96,7.955112117011853,0.09574021571762144,0.07265020426603865,0.0612455585937119
static_replay,500.0,0.06,0.5,0.08,389,254,7.96,7.9551131530933406,0.095673219342289,0.07266591588528482,0.06129687214180555
all,1000.0,0.2,2.0,0.08,389,254,7.96,7.955113739256214,0.09540894211194212,0.0726919486417554,0.061535132904753966
all,500.0,0.06,0.5,0.25,389,254,7.96,7.95512044204576,0.09568201826118879,0.07265482344032607,0.06129936822294458
all,500.0,0.06,0.5,0.4,389,254,7.96,7.95512044204576,0.09568201826118879,0.07265482344032607,0.06129936822294458
all,300.0,0.12,1.0,0.15,389,254,7.96,7.955125584421063,0.09560746660757675,0.07264015271057009,0.06138873350945095
no_decomp,500.0,0.08,2.0,0.08,389,254,7.96,7.955125626471715,0.09559710871630388,0.0726711939379564,0.06136805134189642
all,2000.0,0.12,0.25,0.15,389,254,7.96,7.9551278346214005,0.095605749863925,0.07267817539572742,0.06135249009949147
all,2000.0,0.12,0.25,0.25,389,254,7.96,7.9551278346214005,0.095605749863925,0.07267817539572742,0.06135249009949147
all,2000.0,0.12,0.25,0.4,389,254,7.96,7.9551278346214005,0.095605749863925,0.07267817539572742,0.06135249009949147
no_decomp,1000.0,0.06,0.0,0.08,389,254,7.96,7.9551281507013405,0.09569625207074757,0.0726514697455444,0.061288702326499814
no_decomp,1000.0,0.06,0.0,0.15,389,254,7.96,7.9551281507013405,0.09569625207074757,0.0726514697455444,0.061288702326499814
no_decomp,1000.0,0.06,0.0,0.25,389,254,7.96,7.9551281507013405,0.09569625207074757,0.0726514697455444,0.061288702326499814
no_decomp,1000.0,0.06,0.0,0.4,389,254,7.96,7.9551281507013405,0.09569625207074757,0.0726514697455444,0.061288702326499814
static_replay,200.0,0.15,0.0,0.08,389,254,7.96,7.955128615144558,0.09578703124030395,0.07275385376947287,0.061095552039577845
static_replay,500.0,0.04,0.0,0.15,389,254,7.96,7.955130978771963,0.09575178622035906,0.07265809123232789,0.06122662528027359
static_replay,500.0,0.04,0.0,0.25,389,254,7.96,7.955130978771963,0.09575178622035906,0.07265809123232789,0.06122662528027359
static_replay,500.0,0.04,0.0,0.4,389,254,7.96,7.955130978771963,0.09575178622035906,0.07265809123232789,0.06122662528027359
all,300.0,0.06,1.0,0.4,389,254,7.96,7.955137430355919,0.09566586538826082,0.07264414685371126,0.06132666977613337
static_replay,500.0,0.06,0.5,0.15,389,254,7.96,7.955137670231749,0.09567390065700172,0.07266591588528482,0.06129687214180555
static_replay,500.0,0.06,0.5,0.25,389,254,7.96,7.955137670231749,0.09567390065700172,0.07266591588528482,0.06129687214180555
static_replay,500.0,0.06,0.5,0.4,389,254,7.96,7.955137670231749,0.09567390065700172,0.07266591588528482,0.06129687214180555
no_decomp,200.0,0.08,2.0,0.25,389,254,7.96,7.955138664282924,0.09557932369952034,0.07268572848917998,0.061371664119398886
no_decomp,200.0,0.08,2.0,0.4,389,254,7.96,7.955138664282924,0.09557932369952034,0.07268572848917998,0.061371664119398886
no_decomp,200.0,0.08,2.0,0.15,389,254,7.96,7.955139116849619,0.09557932369952034,0.07268572848917998,0.061371676695920266
all,2000.0,0.15,0.5,0.08,389,254,7.96,7.955151184109277,0.09554086508912062,0.0726798355245445,0.06141636361188741
all,2000.0,0.15,0.25,0.08,389,254,7.96,7.95515382117733,0.0955773463773839,0.0726823374568219,0.06137745367366761
static_replay,300.0,0.2,0.5,0.08,389,254,7.96,7.95515402416902,0.09553881514664193,0.07277512844634619,0.061323199555886006
all,1000.0,0.12,2.0,0.08,389,254,7.96,7.955156063154267,0.09552825757404437,0.07267450090773134,0.061434441329105506
static_replay,100.0,0.06,0.5,0.15,389,254,7.96,7.955160571478714,0.09566186633572768,0.07268637865640175,0.06128908010200361
static_replay,100.0,0.06,0.5,0.25,389,254,7.96,7.955160571478714,0.09566186633572768,0.07268637865640175,0.06128908010200361
static_replay,100.0,0.06,0.5,0.4,389,254,7.96,7.955160571478714,0.09566186633572768,0.07268637865640175,0.06128908010200361
all,200.0,0.06,1.0,0.4,389,254,7.96,7.955162248742265,0.0956782059690501,0.0726333552727804,0.061325810462308096
no_decomp,200.0,0.1,1.0,0.08,389,254,7.96,7.955165837083955,0.09556276292077853,0.07269462292201077,0.06138008557890492
all,200.0,0.1,0.5,0.25,389,254,7.96,7.955166356710053,0.09574090312227089,0.0726139111774647,0.061282671562011365
all,300.0,0.06,1.0,0.25,389,254,7.96,7.955168207468666,0.09566586538826082,0.07264414685371126,0.0613275250510865
all,2000.0,0.15,1.0,0.15,389,254,7.96,7.955173599859733,0.0955138584072305,0.07267787435401729,0.06144595438265227
all,2000.0,0.15,1.0,0.25,389,254,7.96,7.955173599859733,0.0955138584072305,0.07267787435401729,0.06144595438265227
all,2000.0,0.15,1.0,0.4,389,254,7.96,7.955173599859733,0.0955138584072305,0.07267787435401729,0.06144595438265227
no_decomp,200.0,0.08,1.0,0.25,389,254,7.96,7.955176016913468,0.09559833701350855,0.07268783276049917,0.06135158453815203
no_decomp,200.0,0.08,1.0,0.4,389,254,7.96,7.955176016913468,0.09559833701350855,0.07268783276049917,0.06135158453815203
no_decomp,200.0,0.08,1.0,0.15,389,254,7.96,7.955176767739047,0.09559833701350855,0.07268783276049917,0.061351605403077665
no_decomp,500.0,0.08,0.25,0.08,389,254,7.96,7.955181236781339,0.09563937696114841,0.07267699516929037,0.061321527238250795
static_replay,300.0,0.15,0.25,0.08,389,254,7.96,7.955182956699636,0.09563653830067778,0.0727314548521919,0.06126995401116257
all,500.0,0.06,0.25,0.15,389,254,7.96,7.955187721077173,0.0957147918896368,0.07265311400442864,0.06127017366872615
no_decomp,200.0,0.06,0.0,0.25,389,254,7.96,7.955189736298096,0.09576161073846497,0.07267311746210658,0.06120340736381507
no_decomp,200.0,0.06,0.0,0.4,389,254,7.96,7.955189736298096,0.09576161073846497,0.07267311746210658,0.06120340736381507
all,500.0,0.1,0.5,0.08,389,254,7.96,7.955190135807655,0.0956349159325959,0.07265710110173282,0.06134612963215174
no_decomp,200.0,0.06,0.0,0.15,389,254,7.96,7.95519138783749,0.09576161073846497,0.07267311746210658,0.061203453258951546
no_decomp,500.0,0.08,0.25,0.15,389,254,7.96,7.955192814577505,0.09564315476850685,0.07267699516929037,0.06131807116984226
no_decomp,500.0,0.08,0.25,0.25,389,254,7.96,7.955192814577505,0.09564315476850685,0.07267699516929037,0.06131807116984226
no_decomp,500.0,0.08,0.25,0.4,389,254,7.96,7.955192814577505,0.09564315476850685,0.07267699516929037,0.06131807116984226
all,200.0,0.1,1.0,0.25,389,254,7.96,7.955193369314828,0.09565429851958751,0.07262550952173873,0.06135842848207914
static_replay,100.0,0.08,0.5,0.15,389,254,7.96,7.955195015745864,0.09564273958599456,0.07270084507904495,0.06129469761154244
static_replay,100.0,0.08,0.5,0.25,389,254,7.96,7.955195015745864,0.09564273958599456,0.07270084507904495,0.06129469761154244
static_replay,100.0,0.08,0.5,0.4,389,254,7.96,7.955195015745864,0.09564273958599456,0.07270084507904495,0.06129469761154244
all,100.0,0.06,0.5,0.4,389,254,7.96,7.955196672683762,0.09576869314608519,0.07259922627087276,0.06127040890477886
all,300.0,0.06,0.25,0.15,389,254,7.96,7.955210188910877,0.09574770882828214,0.0726337270243051,0.061257268075697986
static_replay,300.0,0.12,0.25,0.15,389,254,7.96,7.9552111985490725,0.09566173229118054,0.0727065909690711,0.06127040872517456
static_replay,300.0,0.12,0.25,0.25,389,254,7.96,7.9552111985490725,0.09566173229118054,0.0727065909690711,0.06127040872517456
static_replay,300.0,0.12,0.25,0.4,389,254,7.96,7.9552111985490725,0.09566173229118054,0.0727065909690711,0.06127040872517456
no_decomp,300.0,0.08,2.0,0.08,389,254,7.96,7.955217554193972,0.0955880832886791,0.07267884497327853,0.06137198034240085
no_decomp,300.0,0.1,0.5,0.08,389,254,7.96,7.955218428873367,0.09559421195161875,0.07269152333739279,0.06135319762207593
all,500.0,0.1,2.0,0.08,389,254,7.96,7.95522762911256,0.0955629228817735,0.07266264208610339,0.06141362361141047
all,300.0,0.08,2.0,0.15,389,254,7.96,7.955247737389759,0.0956051677197757,0.07265025268894977,0.06138432696541911
all,200.0,0.04,0.25,0.4,389,254,7.96,7.955252751586106,0.09576927597255103,0.0726316025212458,0.06123900822131527
static_replay,2000.0,0.2,2.0,0.08,389,254,7.96,7.955254952314461,0.09553889325267513,0.0726708993392242,0.06143015527989428
static_replay,2000.0,0.2,2.0,0.15,389,254,7.96,7.955254952314461,0.09553889325267513,0.0726708993392242,0.06143015527989428
static_replay,2000.0,0.2,2.0,0.25,389,254,7.96,7.955254952314461,0.09553889325267513,0.0726708993392242,0.06143015527989428
